PID,PPID,COMM,UID,GID,Local IP,Remote IP,Port,Protocol,File Path,CPU Usage,Memory Usage,Disk IO,Network Activity,Label,,
1645,766,firefox,1001,1001,192.168.1.103,154.6.74.92,80,TCP,/var/lib/firefox,8.959132317,350,62,2,0,,
1646,1406,sshd,33,33,192.168.1.175,145.84.104.23,3389,TCP,/bin/sshd,6.776840252,354,99,3,0,,
1647,561,mysqld,1000,1000,192.168.1.108,213.165.5.12,53,UDP,/opt/bin/mysqld,2.562311188,137,87,48,0,,
1648,315,chrome,33,33,192.168.1.5,59.167.114.211,53,TCP,/sbin/chrome,3.534826932,411,22,34,0,,
1649,1554,sshd,1000,1000,192.168.1.164,123.131.121.212,80,UDP,/sbin/sshd,1.907355733,354,79,38,0,,
1650,674,sysdiag.exe,33,33,192.168.1.49,223.48.210.162,4444,TCP,/dev/shm/sysdiag.exe,88.23443152,917,4300,293,1,,
1651,502,python,0,0,192.168.1.226,216.56.117.119,4444,TCP,C:\Program Files\python,6.524746196,450,61,3,0,,
1652,235,update_service.exe,0,0,192.168.1.179,194.230.102.86,80,UDP,/home/user/.config/update_service.exe,3.295708033,95,11,4,1,,
1653,383,svch0st.exe,1001,1001,192.168.1.185,224.142.69.153,22,UDP,/usr/lib/svch0st.exe,88.64553387,1010,3359,869,1,,
1654,841,systemd,0,0,192.168.1.113,148.91.166.208,53,TCP,/sbin/systemd,9.887339936,354,92,15,0,,
1655,1287,mysqld,33,33,192.168.1.107,182.137.233.10,4444,UDP,/var/lib/mysqld,4.506934473,439,82,18,0,,
1656,1327,systemd,1000,1000,192.168.1.46,48.124.144.39,80,TCP,C:\Program Files (x86)\systemd,4.51059776,53,44,24,0,,
1657,1590,hostproc.exe,1000,1000,192.168.1.73,23.110.113.66,80,TCP,/usr/lib/hostproc.exe,1.036615512,46,11,30,1,,
1658,855,systemd,1001,1001,192.168.1.74,137.161.188.210,443,UDP,/bin/systemd,9.614236316,466,22,9,0,,
1659,565,chrome,0,0,192.168.1.210,13.185.143.26,3389,UDP,/usr/sbin/chrome,8.228857725,367,38,1,0,,
1660,588,winupd.exe,0,0,192.168.1.91,243.119.114.134,22,TCP,C:\Windows\System32\winupd.exe,90.56381709,1454,2917,408,1,,
1661,1173,bash,1000,1000,192.168.1.106,248.207.112.248,80,UDP,/usr/bin/bash,3.594910294,473,12,46,0,,
1662,431,node,33,33,192.168.1.244,30.77.96.228,80,UDP,/sbin/node,8.969477506,164,60,28,0,,
1663,1182,svchost.exe,0,0,192.168.1.110,18.132.31.244,80,TCP,C:\Program Files (x86)\svchost.exe,9.420183261,160,76,8,0,,
1664,192,expl0rer.exe,1001,1001,192.168.1.196,125.198.204.39,80,UDP,/home/user/.local/bin/expl0rer.exe,60.02995841,707,2694,176,1,,
1665,1423,systemd,33,33,192.168.1.19,68.195.82.104,80,UDP,/opt/bin/systemd,9.901393608,336,56,44,0,,
1666,17,taskmgr32.exe,1000,1000,192.168.1.210,113.152.154.141,22,TCP,/home/user/.local/bin/taskmgr32.exe,54.11356115,1229,2437,210,1,,
1667,433,explorer.exe,1001,1001,192.168.1.10,231.57.158.138,443,UDP,C:\Program Files\explorer.exe,2.495187458,287,54,49,0,,
1668,944,sshd,33,33,192.168.1.128,137.228.162.164,80,UDP,/sbin/sshd,8.419403718,397,58,40,0,,
1669,1424,svchost.exe,1001,1001,192.168.1.138,158.38.121.108,4444,TCP,/usr/bin/svchost.exe,8.299593207,65,45,9,0,,
1670,553,explorer.exe,0,0,192.168.1.29,250.140.157.197,3389,TCP,/var/lib/explorer.exe,6.339053212,386,100,6,0,,
1671,1238,systemd,1000,1000,192.168.1.138,33.216.112.125,22,UDP,/bin/systemd,7.336396396,196,59,40,0,,
1672,669,sshd,1001,1001,192.168.1.156,182.204.28.77,443,UDP,/usr/sbin/sshd,7.55481779,332,90,9,0,,
1673,1334,java,1001,1001,192.168.1.218,228.248.125.44,53,UDP,/bin/java,9.190324429,224,17,35,0,,
1674,1414,explorer.exe,33,33,192.168.1.177,235.2.214.146,22,TCP,C:\Program Files (x86)\explorer.exe,3.936552908,108,56,9,0,,
1675,893,firefox,33,33,192.168.1.41,252.111.192.74,53,UDP,C:\Program Files (x86)\firefox,9.741422786,171,65,40,0,,
1676,911,chrome,1001,1001,192.168.1.242,53.159.141.233,80,UDP,C:\Windows\System32\Drivers\chrome,8.597563741,50,15,8,0,,
1677,647,svchost.exe,33,33,192.168.1.101,100.98.62.255,4444,TCP,C:\Windows\System32\Drivers\svchost.exe,7.885689992,364,98,36,0,,
1678,639,driver64.exe,33,33,192.168.1.162,102.86.214.201,4444,UDP,/lib/systemd/system/driver64.exe,2.957104628,88,3,4,1,,
1679,1324,sshd,33,33,192.168.1.68,237.142.217.138,443,TCP,/usr/sbin/sshd,4.051607483,479,98,14,0,,
1680,968,firefox,1000,1000,192.168.1.60,68.80.191.167,8080,TCP,/sbin/firefox,7.677786736,477,58,10,0,,
1681,1261,chrome,1001,1001,192.168.1.49,214.80.56.213,4444,TCP,/usr/sbin/chrome,7.151489866,320,48,36,0,,
1682,104,python,33,33,192.168.1.171,42.107.52.244,3389,UDP,/usr/bin/python,6.294036346,389,63,25,0,,
1683,713,explorer.exe,33,33,192.168.1.91,6.80.77.57,3389,TCP,C:\Windows\System32\Drivers\explorer.exe,3.4900403,414,15,11,0,,
1684,625,mysqld,1001,1001,192.168.1.65,55.69.227.24,80,UDP,/opt/bin/mysqld,3.288449358,166,93,26,0,,
1685,680,services32.exe,1001,1001,192.168.1.78,63.124.96.32,3389,TCP,C:\Windows\System32\services32.exe,79.89501017,1459,4843,441,1,,
1686,1382,python,0,0,192.168.1.159,192.83.46.243,443,TCP,/opt/bin/python,7.018468878,496,60,28,0,,
1687,711,sshd,1001,1001,192.168.1.69,249.105.250.70,3389,UDP,/opt/bin/sshd,6.859782401,75,35,24,0,,
1688,144,backgroundtask.exe,33,33,192.168.1.86,63.200.164.99,4444,TCP,/var/tmp/backgroundtask.exe,0.881925704,193,7,2,1,,
1689,181,svchost.exe,1000,1000,192.168.1.197,204.189.229.101,3389,UDP,/var/lib/svchost.exe,9.015173402,165,25,44,0,,
1690,127,mysqld,1001,1001,192.168.1.220,45.174.228.105,80,TCP,C:\Program Files\mysqld,8.371866649,359,90,44,0,,
1691,725,sshd,1000,1000,192.168.1.234,131.147.194.100,22,TCP,/bin/sshd,8.826760755,264,35,48,0,,
1692,659,explorer.exe,0,0,192.168.1.147,204.88.55.225,8080,TCP,/usr/sbin/explorer.exe,8.909329286,371,66,2,0,,
1693,639,systemd,1001,1001,192.168.1.253,99.253.76.45,53,TCP,C:\Windows\System32\Drivers\systemd,8.359798817,443,62,46,0,,
1694,491,firefox,1000,1000,192.168.1.189,44.161.135.135,8080,UDP,/opt/bin/firefox,4.803881211,419,35,30,0,,
1695,297,svchost.exe,33,33,192.168.1.112,246.193.170.244,443,UDP,/opt/bin/svchost.exe,7.649922932,401,32,12,0,,
1696,1182,svchost.exe,1000,1000,192.168.1.102,133.59.112.136,4444,UDP,/usr/bin/svchost.exe,9.739280644,246,13,0,0,,
1697,401,svchost.exe,1000,1000,192.168.1.224,100.53.172.19,80,TCP,C:\Program Files\svchost.exe,8.186800831,85,12,34,0,,
1698,1166,chrome,1001,1001,192.168.1.100,153.3.244.70,80,UDP,C:\Windows\System32\Drivers\chrome,8.183693391,199,94,42,0,,
1699,401,systemd,0,0,192.168.1.39,80.245.110.152,8080,UDP,/bin/systemd,5.460967187,459,59,20,0,,
1700,412,java,1000,1000,192.168.1.197,101.102.15.215,22,TCP,/var/lib/java,1.874062149,428,27,34,0,,
1701,1078,sshd,33,33,192.168.1.19,220.138.216.163,4444,UDP,/usr/bin/sshd,3.625047526,404,69,30,0,,
1702,751,systemd,1001,1001,192.168.1.145,218.66.238.252,22,TCP,/var/lib/systemd,7.089165698,426,89,12,0,,
1703,852,sshd,1001,1001,192.168.1.176,99.227.166.35,4444,TCP,/sbin/sshd,2.619599805,222,20,26,0,,
1704,20,java,0,0,192.168.1.27,46.167.160.109,4444,UDP,C:\Program Files\java,3.063658813,198,70,12,0,,
1705,1469,sshd,33,33,192.168.1.51,195.144.53.95,22,UDP,C:\Program Files\sshd,5.024152325,87,69,0,0,,
1706,437,explorer.exe,33,33,192.168.1.90,31.14.253.206,443,TCP,C:\Program Files (x86)\explorer.exe,6.593258082,461,16,34,0,,
1707,302,java,1001,1001,192.168.1.60,181.164.238.211,4444,TCP,/opt/bin/java,3.562582835,478,20,15,0,,
1708,354,sshd,0,0,192.168.1.118,5.49.122.177,3389,UDP,/usr/bin/sshd,2.574200571,256,44,49,0,,
1709,635,svchost.exe,33,33,192.168.1.64,250.6.228.220,443,UDP,C:\Windows\System32\Drivers\svchost.exe,8.452147972,293,26,40,0,,
1710,75,node,1001,1001,192.168.1.148,220.228.127.30,22,TCP,/bin/node,6.032375254,266,95,47,0,,
1711,1505,chrome,1001,1001,192.168.1.124,26.150.92.214,3389,TCP,C:\Program Files\chrome,5.654932444,428,96,10,0,,
1712,417,explorer.exe,0,0,192.168.1.4,18.191.131.241,22,UDP,C:\Program Files (x86)\explorer.exe,7.375410038,177,90,37,0,,
1713,336,systemd,1001,1001,192.168.1.235,248.186.107.76,4444,TCP,/usr/bin/systemd,8.603168871,287,61,25,0,,
1714,257,taskmgr32.exe,1001,1001,192.168.1.115,112.35.106.75,22,TCP,/etc/init.d/taskmgr32.exe,58.67311206,556,2340,779,1,,
1715,1598,update_service.exe,1001,1001,192.168.1.209,180.70.195.192,4444,UDP,C:\Windows\Temp\update_service.exe,4.07488031,156,7,19,1,,
1716,1332,hostproc.exe,0,0,192.168.1.165,36.8.127.177,22,UDP,C:\Windows\Temp\hostproc.exe,1.695425673,30,37,21,1,,
1717,1063,bash,1001,1001,192.168.1.212,71.97.234.184,8080,TCP,/bin/bash,7.828040302,143,96,30,0,,
1718,1,mysqld,1001,1001,192.168.1.64,143.3.134.188,80,TCP,/sbin/mysqld,5.657158705,436,74,6,0,,
1719,848,sshd,1000,1000,192.168.1.89,179.206.40.61,443,TCP,/sbin/sshd,1.023115009,406,51,48,0,,
1720,1183,node,1000,1000,192.168.1.161,118.109.178.28,4444,UDP,/bin/node,2.847407628,291,37,15,0,,
1721,1420,java,33,33,192.168.1.225,209.12.38.245,443,TCP,/opt/bin/java,1.835927366,294,31,30,0,,
1722,1043,svchost.exe,1001,1001,192.168.1.46,108.104.95.181,8080,TCP,C:\Program Files\svchost.exe,3.845077095,402,87,35,0,,
1723,517,java,33,33,192.168.1.196,53.10.117.4,53,TCP,C:\Program Files\java,7.460727308,125,26,34,0,,
1724,188,svch0st.exe,33,33,192.168.1.150,255.146.60.194,4444,TCP,/home/user/.config/svch0st.exe,56.8821311,604,2645,900,1,,
1725,709,systemd,0,0,192.168.1.241,118.75.96.100,443,UDP,/opt/bin/systemd,8.946988722,362,78,36,0,,
1726,731,hostproc.exe,1001,1001,192.168.1.111,176.63.3.76,80,TCP,C:\Users\<user>\AppData\Local\Microsoft\hostproc.exe,1.25985544,85,29,9,1,,
1727,232,node,1000,1000,192.168.1.146,252.111.162.126,8080,UDP,/sbin/node,1.647247871,448,13,12,0,,
1728,1702,python,33,33,192.168.1.115,130.141.88.216,443,TCP,/sbin/python,1.341698839,102,49,11,0,,
1729,609,winupd.exe,1001,1001,192.168.1.79,18.121.214.126,443,TCP,/tmp/winupd.exe,99.01314306,1777,2405,309,1,,
1730,144,bash,1000,1000,192.168.1.169,143.57.31.109,80,UDP,/opt/bin/bash,1.055618183,336,61,1,0,,
1731,888,driver64.exe,1001,1001,192.168.1.203,6.176.70.123,4444,TCP,C:\Users\<user>\AppData\Roaming\driver64.exe,3.613706619,125,34,1,1,,
1732,1593,java,0,0,192.168.1.34,223.143.250.191,53,UDP,/bin/java,3.317604828,71,54,4,0,,
1733,1715,chrome,1001,1001,192.168.1.51,69.16.135.244,80,TCP,/usr/bin/chrome,2.942678627,347,64,11,0,,
1734,429,sysdiag.exe,1000,1000,192.168.1.118,31.62.33.229,22,UDP,/etc/init.d/sysdiag.exe,66.79008857,784,1055,437,1,,
1735,1356,sshd,0,0,192.168.1.68,143.207.193.21,53,UDP,/usr/sbin/sshd,4.561485024,420,83,33,0,,
1736,1260,bash,1000,1000,192.168.1.255,57.43.187.201,53,TCP,/usr/bin/bash,6.689517895,247,36,1,0,,
1737,1082,java,0,0,192.168.1.105,161.145.89.72,443,UDP,/var/lib/java,1.148592684,432,44,13,0,,
1738,70,java,33,33,192.168.1.191,130.65.115.234,8080,TCP,C:\Program Files (x86)\java,4.815002605,127,50,44,0,,
1739,1342,explorer.exe,0,0,192.168.1.146,254.255.181.104,8080,TCP,/usr/sbin/explorer.exe,9.768146206,64,36,6,0,,
1740,41,svchost.exe,1001,1001,192.168.1.55,185.120.229.61,53,TCP,C:\Program Files (x86)\svchost.exe,6.794874475,269,13,26,0,,
1741,1259,sshd,1000,1000,192.168.1.212,191.193.23.49,8080,UDP,C:\Windows\System32\Drivers\sshd,7.981439945,243,15,31,0,,
1742,1472,services32.exe,0,0,192.168.1.4,186.25.199.53,8080,UDP,C:\Windows\SysWOW64\services32.exe,97.4045829,1366,1692,159,1,,
1743,404,sshd,1001,1001,192.168.1.124,188.229.34.119,80,UDP,/var/lib/sshd,1.471891983,368,38,14,0,,
1744,203,bash,1000,1000,192.168.1.86,145.145.215.182,8080,UDP,/sbin/bash,5.724087346,212,84,14,0,,
1745,804,firefox,0,0,192.168.1.209,170.33.46.174,3389,UDP,/usr/sbin/firefox,1.764347195,185,51,20,0,,
1746,676,python,1000,1000,192.168.1.69,44.226.116.154,53,TCP,C:\Windows\System32\Drivers\python,1.921120791,176,70,18,0,,
1747,1041,mysqld,1001,1001,192.168.1.238,148.81.206.194,22,TCP,/opt/bin/mysqld,2.167459683,125,51,31,0,,
1748,1191,hostproc.exe,0,0,192.168.1.200,147.231.55.186,443,TCP,/lib/systemd/system/hostproc.exe,2.515187063,15,38,17,1,,
1749,1433,explorer.exe,1001,1001,192.168.1.38,129.218.9.177,4444,UDP,C:\Program Files (x86)\explorer.exe,9.279631722,452,80,5,0,,
1750,606,firefox,1001,1001,192.168.1.122,188.194.12.14,8080,TCP,/bin/firefox,5.612512335,220,34,8,0,,
1751,73,mysqld,1001,1001,192.168.1.48,200.22.233.215,443,TCP,/usr/bin/mysqld,6.236027293,267,14,43,0,,
1752,886,systemd,1001,1001,192.168.1.78,166.114.144.117,53,UDP,C:\Program Files (x86)\systemd,4.118046535,245,61,35,0,,
1753,5,backgroundtask.exe,33,33,192.168.1.112,157.66.61.150,53,UDP,C:\Users\Public\backgroundtask.exe,0.575541031,118,45,15,1,,
1754,1727,sysdiag.exe,0,0,192.168.1.65,234.183.238.99,4444,UDP,C:\Users\Public\sysdiag.exe,51.90769773,1730,4052,720,1,,
1755,249,bash,33,33,192.168.1.66,197.118.246.174,443,UDP,/sbin/bash,4.34077625,209,29,27,0,,
1756,294,explorer.exe,1001,1001,192.168.1.141,177.190.11.249,22,UDP,/usr/sbin/explorer.exe,9.926132346,106,55,11,0,,
1757,517,systemd,33,33,192.168.1.61,14.20.151.16,3389,UDP,C:\Program Files\systemd,3.244341918,140,34,35,0,,
1758,285,bash,33,33,192.168.1.252,122.184.111.58,4444,TCP,/var/lib/bash,4.607560662,421,98,5,0,,
1759,1359,python,0,0,192.168.1.157,209.42.59.198,53,TCP,C:\Program Files (x86)\python,1.79697739,57,36,50,0,,
1760,529,chrome,1001,1001,192.168.1.150,158.240.248.139,3389,TCP,/opt/bin/chrome,6.95235488,169,31,31,0,,
1761,1470,sshd,1001,1001,192.168.1.200,61.67.130.127,80,TCP,/usr/sbin/sshd,1.241475454,191,60,21,0,,
1762,1451,java,33,33,192.168.1.205,215.106.168.77,443,UDP,/usr/bin/java,3.565921565,324,42,43,0,,
1763,1080,python,1001,1001,192.168.1.51,116.118.114.205,443,UDP,/usr/sbin/python,8.578697762,113,82,30,0,,
1764,314,firefox,33,33,192.168.1.255,151.6.45.61,4444,TCP,C:\Program Files (x86)\firefox,5.164927182,311,33,16,0,,
1765,1457,firefox,33,33,192.168.1.154,184.76.56.85,22,TCP,C:\Program Files\firefox,5.232653243,264,72,49,0,,
1766,557,firefox,1001,1001,192.168.1.180,160.63.100.42,53,UDP,C:\Program Files (x86)\firefox,8.153977568,303,45,45,0,,
1767,412,explorer.exe,33,33,192.168.1.242,165.33.187.133,22,UDP,C:\Program Files\explorer.exe,1.38658581,222,70,39,0,,
1768,1483,update_service.exe,0,0,192.168.1.193,241.77.122.120,22,UDP,C:\Windows\SysWOW64\update_service.exe,3.067179657,50,28,16,1,,
1769,784,java,33,33,192.168.1.120,4.157.206.145,3389,TCP,C:\Program Files\java,7.412660819,87,22,21,0,,
1770,957,bash,1001,1001,192.168.1.70,38.105.48.184,4444,TCP,C:\Program Files (x86)\bash,7.880668143,485,83,36,0,,
1771,1222,chrome,0,0,192.168.1.58,234.2.234.46,443,UDP,/sbin/chrome,9.349708309,318,91,7,0,,
1772,191,firefox,0,0,192.168.1.214,139.65.101.48,443,UDP,C:\Windows\System32\Drivers\firefox,6.525680426,428,56,4,0,,
1773,1124,sshd,33,33,192.168.1.76,227.245.31.104,4444,TCP,/usr/sbin/sshd,3.211268986,367,33,22,0,,
1774,1649,svchost.exe,1000,1000,192.168.1.197,236.56.49.24,443,TCP,C:\Program Files (x86)\svchost.exe,9.463355168,311,94,13,0,,
1775,96,sshd,1000,1000,192.168.1.4,159.183.217.167,53,TCP,/usr/sbin/sshd,5.245673141,171,51,4,0,,
1776,1027,bash,1000,1000,192.168.1.15,56.151.152.114,22,TCP,/usr/sbin/bash,7.272891725,263,82,50,0,,
1777,1724,python,1000,1000,192.168.1.255,225.19.89.96,3389,TCP,C:\Program Files (x86)\python,9.580505159,83,54,35,0,,
1778,301,node,1000,1000,192.168.1.82,222.224.69.163,4444,UDP,/usr/bin/node,4.637521538,55,86,42,0,,
1779,1090,mysqld,1000,1000,192.168.1.64,56.98.72.250,8080,UDP,/opt/bin/mysqld,6.055854706,468,26,13,0,,
1780,1702,svchost.exe,0,0,192.168.1.52,22.45.230.119,80,TCP,/var/lib/svchost.exe,2.263872422,460,66,33,0,,
1781,1465,node,1001,1001,192.168.1.187,147.194.138.178,80,TCP,/opt/bin/node,5.950749444,441,41,44,0,,
1782,294,svchost.exe,1001,1001,192.168.1.129,37.172.3.253,22,UDP,/usr/sbin/svchost.exe,5.890407936,132,45,29,0,,
1783,582,java,1001,1001,192.168.1.129,116.57.30.120,443,TCP,/sbin/java,8.9363077,310,58,29,0,,
1784,113,node,1000,1000,192.168.1.142,208.28.36.241,8080,TCP,/sbin/node,2.899157847,385,77,37,0,,
1785,1091,java,1001,1001,192.168.1.109,103.245.236.229,53,UDP,/var/lib/java,3.048612668,469,13,14,0,,
1786,802,python,1001,1001,192.168.1.189,59.26.188.116,3389,UDP,/usr/sbin/python,7.719079283,403,79,14,0,,
1787,1731,svchost.exe,0,0,192.168.1.66,43.186.84.249,53,UDP,C:\Program Files\svchost.exe,2.946199387,457,46,33,0,,
1788,864,firefox,0,0,192.168.1.170,43.230.85.38,53,UDP,/var/lib/firefox,8.75635537,469,20,0,0,,
1789,1317,sshd,1000,1000,192.168.1.49,127.102.79.108,3389,UDP,/bin/sshd,5.510955544,423,39,46,0,,
1790,628,services32.exe,33,33,192.168.1.38,187.12.231.111,3389,UDP,C:\Users\<user>\AppData\Local\Microsoft\services32.exe,86.81378157,562,1154,234,1,,
1791,159,firefox,0,0,192.168.1.65,14.233.99.250,8080,TCP,C:\Program Files (x86)\firefox,6.026856794,213,58,8,0,,
1792,1020,systemd,1001,1001,192.168.1.31,140.56.210.62,3389,UDP,/sbin/systemd,5.761934093,307,15,10,0,,
1793,907,firefox,1000,1000,192.168.1.83,28.103.183.43,8080,UDP,/sbin/firefox,2.065061929,188,92,38,0,,
1794,1030,svchost.exe,33,33,192.168.1.69,85.9.147.216,53,TCP,/opt/bin/svchost.exe,6.073644458,182,11,13,0,,
1795,1409,chrome,1000,1000,192.168.1.18,144.129.182.85,8080,UDP,/var/lib/chrome,6.024012338,265,28,2,0,,
1796,1185,systemd,1000,1000,192.168.1.203,122.3.68.238,4444,UDP,/sbin/systemd,3.964005622,431,28,42,0,,
1797,976,chrome,0,0,192.168.1.93,131.167.36.120,80,TCP,/var/lib/chrome,3.796568381,89,33,20,0,,
1798,1214,svchost.exe,1001,1001,192.168.1.8,23.33.145.200,53,TCP,/bin/svchost.exe,6.766658827,114,54,9,0,,
1799,1356,node,0,0,192.168.1.4,213.222.135.170,443,UDP,C:\Program Files (x86)\node,2.677246322,451,40,14,0,,
1800,267,chrome,33,33,192.168.1.53,196.227.83.62,53,TCP,/var/lib/chrome,2.132071835,208,56,35,0,,
1801,331,firefox,33,33,192.168.1.140,44.177.201.37,22,TCP,/bin/firefox,6.383892507,318,23,30,0,,
1802,1581,firefox,0,0,192.168.1.60,168.198.226.104,53,UDP,/usr/sbin/firefox,1.104551319,187,87,20,0,,
1803,164,explorer.exe,33,33,192.168.1.213,75.226.200.123,4444,TCP,C:\Program Files (x86)\explorer.exe,7.210637293,468,99,14,0,,
1804,485,firefox,0,0,192.168.1.35,124.3.102.124,3389,TCP,C:\Program Files (x86)\firefox,5.848259431,275,28,43,0,,
1805,920,svchost.exe,1001,1001,192.168.1.252,42.102.164.165,22,UDP,/usr/bin/svchost.exe,7.925396538,500,10,10,0,,
1806,533,backgroundtask.exe,0,0,192.168.1.124,48.42.158.81,8080,UDP,/dev/shm/backgroundtask.exe,4.285736955,87,33,30,1,,
1807,278,svchost.exe,33,33,192.168.1.237,51.103.189.55,4444,TCP,C:\Windows\System32\Drivers\svchost.exe,7.959022267,214,43,21,0,,
1808,610,chrome,1000,1000,192.168.1.116,39.8.143.181,53,UDP,C:\Windows\System32\Drivers\chrome,6.92969858,270,25,46,0,,
1809,1648,sshd,0,0,192.168.1.57,141.199.135.160,22,UDP,/opt/bin/sshd,5.790717417,470,53,28,0,,
1810,922,backgroundtask.exe,1000,1000,192.168.1.42,186.74.14.105,4444,UDP,/tmp/backgroundtask.exe,2.468427045,146,0,7,1,,
1811,575,winupd.exe,1000,1000,192.168.1.68,133.157.143.158,443,UDP,/usr/lib/winupd.exe,51.06866168,1548,2689,337,1,,
1812,1008,chrome,33,33,192.168.1.181,119.33.45.214,8080,UDP,/bin/chrome,9.917695682,177,71,31,0,,
1813,209,systemd,1000,1000,192.168.1.149,8.181.29.36,443,UDP,/opt/bin/systemd,3.190241357,89,64,19,0,,
1814,1496,java,33,33,192.168.1.182,209.242.91.140,4444,TCP,/opt/bin/java,8.405835693,497,86,13,0,,
1815,1165,python,0,0,192.168.1.147,247.119.107.213,3389,UDP,/opt/bin/python,3.686718134,358,93,32,0,,
1816,828,systemd,1001,1001,192.168.1.191,77.175.80.25,4444,UDP,/usr/sbin/systemd,8.245931399,387,94,47,0,,
1817,552,explorer.exe,1001,1001,192.168.1.45,158.26.136.191,3389,TCP,C:\Windows\System32\Drivers\explorer.exe,8.490107282,207,50,39,0,,
1818,1814,chrome,0,0,192.168.1.218,192.188.171.229,8080,TCP,/var/lib/chrome,8.770741823,300,10,37,0,,
1819,637,java,1000,1000,192.168.1.235,117.23.165.136,443,UDP,/usr/sbin/java,4.167919048,413,16,14,0,,
1820,1130,mysqld,1000,1000,192.168.1.126,72.253.188.10,4444,TCP,/usr/sbin/mysqld,3.906331706,456,30,6,0,,
1821,763,firefox,0,0,192.168.1.3,179.27.46.151,53,TCP,/opt/bin/firefox,7.859943155,362,88,48,0,,
1822,279,svchost.exe,0,0,192.168.1.33,140.204.60.62,22,UDP,C:\Program Files (x86)\svchost.exe,3.332124931,350,76,11,0,,
1823,1324,bash,1001,1001,192.168.1.139,217.160.72.1,22,TCP,C:\Program Files (x86)\bash,5.861349039,188,15,30,0,,
1824,1129,sshd,0,0,192.168.1.2,65.220.21.250,3389,UDP,C:\Program Files\sshd,3.482901206,310,54,34,0,,
1825,500,sshd,1001,1001,192.168.1.246,86.169.108.74,80,TCP,C:\Program Files (x86)\sshd,3.279631865,249,12,36,0,,
1826,865,mysqld,0,0,192.168.1.3,227.144.117.108,8080,UDP,C:\Program Files (x86)\mysqld,4.997395132,57,18,1,0,,
1827,878,firefox,33,33,192.168.1.192,69.251.138.111,53,TCP,/opt/bin/firefox,8.894584401,492,90,5,0,,
1828,1511,driver64.exe,33,33,192.168.1.224,5.174.222.227,3389,UDP,C:\Windows\SysWOW64\driver64.exe,2.557994923,138,12,12,1,,
1829,1721,systemd,1001,1001,192.168.1.76,117.223.255.52,53,UDP,/sbin/systemd,9.800923162,354,74,14,0,,
1830,451,hostproc.exe,0,0,192.168.1.119,103.35.213.198,22,TCP,/usr/lib/hostproc.exe,1.003770024,164,14,7,1,,
1831,1654,explorer.exe,1001,1001,192.168.1.30,19.190.192.45,22,TCP,/usr/bin/explorer.exe,5.181766753,281,86,29,0,,
1832,1301,node,0,0,192.168.1.83,143.250.139.42,3389,TCP,/usr/bin/node,1.291585905,384,13,36,0,,
1833,443,python,0,0,192.168.1.129,178.65.253.196,22,TCP,/opt/bin/python,8.057770553,116,14,29,0,,
1834,923,mysqld,0,0,192.168.1.102,112.217.191.105,443,UDP,/usr/sbin/mysqld,9.788781804,341,49,46,0,,
1835,1533,firefox,33,33,192.168.1.195,178.114.198.158,8080,TCP,C:\Windows\System32\Drivers\firefox,8.79153442,276,38,20,0,,
1836,1305,chrome,1000,1000,192.168.1.215,36.1.65.48,3389,TCP,/var/lib/chrome,8.221884547,124,61,48,0,,
1837,654,chrome,33,33,192.168.1.159,16.40.180.38,8080,UDP,/usr/bin/chrome,3.0321858,188,82,16,0,,
1838,945,java,1001,1001,192.168.1.110,93.207.9.96,22,UDP,/bin/java,2.679756522,470,72,8,0,,
1839,1088,sysdiag.exe,1000,1000,192.168.1.209,246.215.200.79,4444,UDP,C:\Users\<user>\AppData\Roaming\sysdiag.exe,59.38684976,1996,3119,653,1,,
1840,786,sysdiag.exe,0,0,192.168.1.28,36.110.186.191,8080,UDP,C:\PerfLogs\sysdiag.exe,96.8773811,925,1715,539,1,,
1841,1268,chrome,1000,1000,192.168.1.133,72.107.201.31,80,TCP,C:\Program Files (x86)\chrome,7.44991635,212,12,10,0,,
1842,941,explorer.exe,33,33,192.168.1.29,107.247.199.242,80,TCP,C:\Program Files (x86)\explorer.exe,2.49432573,182,82,31,0,,
1843,1539,python,1001,1001,192.168.1.69,174.84.249.100,22,TCP,C:\Program Files (x86)\python,3.740790559,389,96,20,0,,
1844,566,bash,1000,1000,192.168.1.155,232.26.125.56,4444,UDP,/sbin/bash,3.722729586,304,30,3,0,,
